  ID,EXPERIMENT,SENSOR,TIMESTAMP,X,Y,Z
315,1,android.sensor.accelerometer,19:13.6,2.680404663,-21.23329163,-51.85176849
316,1,android.sensor.accelerometer,19:13.6,0.684167564,0.680078268,9.756196976
317,1,android.sensor.accelerometer,19:13.6,2.228912354,-21.18478775,-51.70117188
318,1,android.sensor.accelerometer,19:13.6,0.679662645,0.674156666,9.756069183
319,1,android.sensor.accelerometer,19:13.6,-9.08E-05,0.000267377,0.000254432
320,1,android.sensor.accelerometer,19:13.7,2.233551025,-20.45677185,-53.06375885
321,1,android.sensor.accelerometer,19:13.7,0.670322359,0.674856663,9.760690689
322,1,android.sensor.accelerometer,19:13.7,-8.44E-05,-3.33E-05,4.62E-06
323,1,android.sensor.accelerometer,19:13.7,2.1121521,-20.29312897,-51.82209015
324,1,android.sensor.accelerometer,19:13.8,0.68596518,0.675255775,9.755163193
325,1,android.sensor.accelerometer,19:13.8,-0.000370923,-1.92E-05,0.000142719
326,1,android.sensor.accelerometer,19:13.8,2.523223877,-20.86662865,-51.91557693
327,1,android.sensor.accelerometer,19:13.9,0.000173706,-0.000525926,0.000444342
328,1,android.sensor.accelerometer,19:13.9,0.678267419,0.680539608,9.753858566
329,1,android.sensor.accelerometer,19:13.9,0.6770733,0.675785482,9.756672859
330,1,android.sensor.accelerometer,19:13.9,-4.10E-05,8.93E-05,-0.000498869
331,1,android.sensor.accelerometer,19:13.9,2.60546875,-20.6975975,-53.98083496
332,1,android.sensor.accelerometer,19:13.9,2.225509644,-20.34195709,-53.19283295
333,1,android.sensor.accelerometer,19:14.0,0.000320577,-0.000265595,0.000130119
